,25th,75th,band,days_between,max,mean,min,region,std,type,url,year
35,-1.3895823955535889,1.1855332851409912,HH,21.0,14.660326957702637,0.584321141242981,-12.712528228759766,grmesa,2.9747085571289062,unw,s3://snowex-data/uavsar-project/UAVSAR_images/grmesa_2021_011_274_0021d/grmesa_27416_21011-010_21016-002_0021d_s01_L090HH_01.unw.grd.tif,2021.0
36,-2.462009906768799,-1.2291823625564575,HH,7.0,7.3579301834106445,-1.8729679584503174,-13.24819278717041,grmesa,1.0313748121261597,unw,s3://snowex-data/uavsar-project/UAVSAR_images/grmesa_2021_016_274_0007d/grmesa_27416_21016-002_21017-017_0007d_s01_L090HH_01.unw.grd.tif,2021.0
37,-4.2751007080078125,-0.5402465313673019,HH,6.0,13.208203315734863,-2.362783908843994,-13.52214527130127,grmesa,2.2403693199157715,unw,s3://snowex-data/uavsar-project/UAVSAR_images/grmesa_2021_017_274_0006d/grmesa_27416_21017-017_21019-017_0006d_s01_L090HH_01.unw.grd.tif,2021.0
38,1.9993960857391357,2.9945168495178223,HH,6.0,9.781671524047852,2.5037245750427246,-6.568630218505859,grmesa,0.7731700539588928,unw,s3://snowex-data/uavsar-project/UAVSAR_images/grmesa_2021_019_274_0006d/grmesa_27416_21019-017_21021-005_0006d_s01_L090HH_01.unw.grd.tif,2021.0
39,-0.9118964672088623,0.2772986441850662,HH,7.0,15.459997177124023,-0.3165009319782257,-17.3912353515625,peeler,1.0138393640518188,unw,s3://snowex-data/uavsar-project/UAVSAR_images/peeler_2020_005_316_0007d/peeler_31619_20005-006_20008-003_0007d_s01_L090HH_01.unw.grd.tif,2020.0
40,-0.37969737499952316,0.8091315031051636,HH,7.0,16.792091369628906,0.23334836959838867,-21.956045150756836,peeler,0.9485295414924622,unw,s3://snowex-data/uavsar-project/UAVSAR_images/peeler_2020_008_316_0007d/peeler_31619_20008-003_20013-003_0007d_s01_L090HH_01.unw.grd.tif,2020.0
41,2.548769474029541,3.250847816467285,HH,7.0,26.003326416015625,2.9374613761901855,-8.150062561035156,rockmt,0.7944056987762451,unw,s3://snowex-data/uavsar-project/UAVSAR_images/rockmt_2020_005_141_0007d/rockmt_14107_20005-009_20008-006_0007d_s01_L090HH_01.unw.grd.tif,2020.0
42,0.05114438012242317,1.029739260673523,HH,7.0,16.459163665771484,0.5635470747947693,-13.338079452514648,rockmt,1.0575124025344849,unw,s3://snowex-data/uavsar-project/UAVSAR_images/rockmt_2020_005_321_0007d/rockmt_32109_20005-012_20008-009_0007d_s01_L090HH_01.unw.grd.tif,2020.0
43,-0.17746922373771667,0.5847931504249573,HH,7.0,11.817804336547852,0.22468234598636627,-15.155351638793945,rockmt,0.7315497994422913,unw,s3://snowex-data/uavsar-project/UAVSAR_images/rockmt_2020_008_141_0007d/rockmt_14107_20008-006_20013-006_0007d_s01_L090HH_01.unw.grd.tif,2020.0
44,-1.4844613671302795,0.2681269943714142,HH,15.0,10.109659194946289,-0.6537855267524719,-13.650078773498535,rockmt,1.3644423484802246,unw,s3://snowex-data/uavsar-project/UAVSAR_images/rockmt_2020_013_141_0015d/rockmt_14107_20013-006_20017-002_0015d_s01_L090HH_01.unw.grd.tif,2020.0
45,-0.16230474412441254,0.42187491059303284,HH,19.0,8.186853408813477,0.06168602406978607,-9.113809585571289,silver,0.6383787393569946,unw,s3://snowex-data/uavsar-project/UAVSAR_images/silver_2020_011_347_0019d/silver_34715_20011-001_20016-002_0019d_s01_L090HH_01.unw.grd.tif,2020.0
46,-0.8197858929634094,0.32272693514823914,HH,5.0,9.539759635925293,-0.2595045864582062,-12.728643417358398,uticam,0.8649689555168152,unw,s3://snowex-data/uavsar-project/UAVSAR_images/uticam_2021_002_210_0005d/uticam_21003_21002-003_21004-002_0005d_s01_L090HH_01.unw.grd.tif,2021.0
47,2.5697546005249023,3.5270605087280273,HH,34.0,16.356708526611328,3.0823347568511963,-7.806131362915039,uticam,0.836286723613739,unw,s3://snowex-data/uavsar-project/UAVSAR_images/uticam_2021_004_210_0034d/uticam_21003_21004-002_21013-003_0034d_s01_L090HH_01.unw.grd.tif,2021.0
